time,sample,out1_s16,out2_s16,out1_u14,out2_u14
154507000,77250,-32296,-5546,16265,9578
154509000,77251,-31578,-8758,16086,10381
154511000,77252,-30542,-11881,15827,11162
154513000,77253,-29197,-14884,15491,11912
154515000,77254,-27558,-17737,15081,12626
154517000,77255,-25641,-20411,14602,13294
154519000,77256,-23466,-22879,14058,13911
154521000,77257,-21053,-25117,13455,14471
154523000,77258,-18428,-27101,12798,14967
154525000,77259,-15618,-28812,12096,15394
154527000,77260,-12650,-30232,11354,15749
154529000,77261,-9554,-31347,10580,16028
154531000,77262,-6362,-32146,9782,16228
154533000,77263,-3105,-32621,8968,16347
154535000,77264,182,-32766,8146,16383
154537000,77265,3468,-32582,7324,16337
154539000,77266,6719,-32068,6512,16208
154541000,77267,9902,-31231,5716,15999
154543000,77268,12985,-30079,4945,15711
154545000,77269,15937,-28624,4207,15347
154547000,77270,18729,-26880,3509,14911
154549000,77271,21331,-24865,2859,14408
154551000,77272,23718,-22599,2262,13841
154553000,77273,25866,-20105,1725,13218
154555000,77274,27754,-17408,1253,12543
154557000,77275,29361,-14536,851,11825
154559000,77276,30672,-11517,523,11071
154561000,77277,31674,-8382,273,10287
154563000,77278,32356,-5162,102,9482
154565000,77279,32712,-1890,13,8664
154567000,77280,32738,1401,7,7841
154569000,77281,32433,4677,83,7022
154571000,77282,31802,7907,241,6215
154573000,77283,30849,11057,479,5427
154575000,77284,29586,14095,795,4668
154577000,77285,28024,16991,1185,3944
154579000,77286,26180,19716,1646,3262
154581000,77287,24071,22241,2174,2631
154583000,77288,21719,24543,2762,2056
154585000,77289,19149,26597,3404,1542
154587000,77290,16385,28382,4095,1096
154589000,77291,13456,29882,4827,721
154591000,77292,10392,31080,5593,421
154593000,77293,7222,31964,6386,200
154595000,77294,3980,32526,7196,60
154597000,77295,697,32760,8017,1
154599000,77296,-2592,32663,8839,26
154601000,77297,-5856,32237,9655,132
154603000,77298,-9060,31486,10456,320
154605000,77299,-12173,30417,11235,587
154607000,77300,-15163,29042,11982,931
154609000,77301,-18000,27373,12691,1348
154611000,77302,-20656,25429,13355,1834
154613000,77303,-23103,23227,13967,2385
154615000,77304,-25317,20792,14521,2993
154617000,77305,-27276,18147,15010,3655
154619000,77306,-28960,15319,15431,4362
154621000,77307,-30351,12336,15779,5107
154623000,77308,-31437,9229,16051,5884
154625000,77309,-32205,6029,16243,6684
154627000,77310,-32649,2767,16354,7500
154629000,77311,-32763,-521,16382,8322
154631000,77312,-32547,-3805,16328,9143
154633000,77313,-32002,-7050,16192,9954
154635000,77314,-31135,-10225,15975,10748
154637000,77315,-29953,-13296,15680,11515
154639000,77316,-28470,-16233,15309,12250
154641000,77317,-26699,-19006,14866,12943
154643000,77318,-24659,-21587,14356,13588
154645000,77319,-22370,-23951,13784,14179
154647000,77320,-19856,-26073,13155,14710
154649000,77321,-17141,-27933,12477,15175
154651000,77322,-14253,-29510,11755,15569
154653000,77323,-11222,-30790,10997,15889
154655000,77324,-8077,-31759,10211,16131
154657000,77325,-4851,-32408,9404,16293
154659000,77326,-1576,-32730,8585,16374
154661000,77327,1714,-32721,7763,16372
154663000,77328,4988,-32383,6944,16287
154665000,77329,8211,-31718,6139,16121
154667000,77330,11352,-30733,5353,15875
154669000,77331,14378,-29439,4597,15551
154671000,77332,17259,-27847,3877,15153
154673000,77333,19966,-25974,3200,14685
154675000,77334,22471,-23839,2574,14151
154677000,77335,24750,-21464,2004,13557
154679000,77336,26779,-18873,1497,12910
154681000,77337,28538,-16091,1057,12214
154683000,77338,30009,-13146,689,11478
154685000,77339,31178,-10069,397,10709
154687000,77340,32032,-6891,183,9914
154689000,77341,32562,-3643,51,9102
154691000,77342,32765,-358,0,8281
154693000,77343,32637,2930,32,7459
154695000,77344,32180,6189,146,6644
154697000,77345,31398,9385,342,5845
154699000,77346,30299,12487,617,5070
154701000,77347,28895,15463,968,4326
154703000,77348,27199,18283,1392,3621
154705000,77349,25229,20918,1884,2962
154707000,77350,23005,23342,2440,2356
154709000,77351,20548,25531,3054,1809
154711000,77352,17884,27463,3720,1326
154713000,77353,15040,29117,4431,912
154715000,77354,12044,30478,5180,572
154717000,77355,8927,31531,5960,309
154719000,77356,5719,32266,6762,125
154721000,77357,2454,32676,7578,22
154723000,77358,-836,32756,8400,2
154725000,77359,-4117,32506,9221,65
154727000,77360,-7357,31928,10031,209
154729000,77361,-10523,31027,10822,435
154731000,77362,-13582,29814,11587,738
154733000,77363,-16505,28300,12318,1116
154735000,77364,-19261,26501,13007,1566
154737000,77365,-21823,24434,13647,2083
154739000,77366,-24164,22121,14232,2661
154741000,77367,-26262,19585,14757,3295
154743000,77368,-28095,16851,15215,3979
154745000,77369,-29645,13947,15603,4705
154747000,77370,-30896,10903,15915,5466
154749000,77371,-31835,7748,16150,6254
154751000,77372,-32453,4516,16305,7062
154753000,77373,-32743,1237,16377,7882
154755000,77374,-32703,-2053,16367,8705
154757000,77375,-32334,-5323,16275,9522
154759000,77376,-31638,-8539,16101,10326
154761000,77377,-30623,-11669,15847,11109
154763000,77378,-29299,-14682,15516,11862
154765000,77379,-27680,-17546,15111,12578
154767000,77380,-25781,-20234,14637,13250
154769000,77381,-23623,-22717,14097,13871
154771000,77382,-21226,-24971,13498,14434
154773000,77383,-18615,-26973,12845,14935
154775000,77384,-15816,-28703,12145,15367
154777000,77385,-12858,-30144,11406,15727
154779000,77386,-9770,-31280,10634,16011
154781000,77387,-6583,-32101,9837,16217
154783000,77388,-3331,-32599,9024,16341
154785000,77389,-44,-32767,8202,16383
154787000,77390,3243,-32605,7381,16343
154789000,77391,6497,-32114,6567,16220
154791000,77392,9686,-31299,5770,16016
154793000,77393,12777,-30168,4997,15733
154795000,77394,15739,-28733,4257,15375
154797000,77395,18543,-27009,3556,14944
154799000,77396,21159,-25011,2902,14444
154801000,77397,23562,-22762,2301,13882
154803000,77398,25727,-20283,1760,13262
154805000,77399,27633,-17599,1283,12591
154807000,77400,29260,-14738,876,11876
154809000,77401,30592,-11728,543,11123
154811000,77402,31615,-8600,288,10341
154813000,77403,32319,-5385,112,9538
154815000,77404,32698,-2116,17,8720
154817000,77405,32746,1175,5,7898
154819000,77406,32465,4453,75,7078
154821000,77407,31855,7687,228,6270
154823000,77408,30925,10843,460,5481
154825000,77409,29683,13890,771,4719
154827000,77410,28141,16797,1156,3992
154829000,77411,26315,19534,1613,3308
154831000,77412,24224,22075,2135,2673
154833000,77413,21888,24392,2719,2093
154835000,77414,19332,26464,3358,1575
154837000,77415,16581,28269,4046,1124
154839000,77416,13662,29788,4776,744
154841000,77417,10606,31007,5540,440
154843000,77418,7443,31913,6331,213
154845000,77419,4204,32498,7140,67
154847000,77420,923,32754,7961,3
154849000,77421,-2367,32681,8783,21
154851000,77422,-5633,32277,9600,122
154853000,77423,-8842,31548,10402,304
154855000,77424,-11962,30501,11182,566
154857000,77425,-14962,29146,11932,905
154859000,77426,-17811,27497,12644,1317
154861000,77427,-20480,25571,13311,1799
154863000,77428,-22942,23386,13927,2345
154865000,77429,-25173,20966,14485,2950
154867000,77430,-27150,18335,14979,3608
154869000,77431,-28853,15518,15405,4312
154871000,77432,-30266,12545,15758,5055
154873000,77433,-31372,9446,16034,5830
154875000,77434,-32163,6251,16232,6629
154877000,77435,-32629,2993,16349,7443
154879000,77436,-32766,-295,16383,8265
154881000,77437,-32572,-3580,16334,9086
154883000,77438,-32050,-6829,16204,9899
154885000,77439,-31205,-10010,15993,10694
154887000,77440,-30044,-13089,15702,11464
154889000,77441,-28581,-16036,15337,12200
154891000,77442,-26830,-18821,14899,12897
154893000,77443,-24807,-21417,14393,13546
154895000,77444,-22535,-23796,13825,14140
154897000,77445,-20035,-25936,13200,14675
154899000,77446,-17333,-27814,12525,15145
154901000,77447,-14457,-29411,11806,15544
154903000,77448,-11434,-30712,11050,15869
154905000,77449,-8296,-31702,10265,16117
154907000,77450,-5075,-32374,9460,16285
154909000,77451,-1802,-32718,8642,16371
154911000,77452,1489,-32733,7819,16375
154913000,77453,4764,-32417,7000,16296
154915000,77454,7992,-31774,6193,16135
154917000,77455,11139,-30811,5407,15894
154919000,77456,14174,-29537,4648,15576
154921000,77457,17066,-27965,3925,15183
154923000,77458,19786,-26111,3245,14719
154925000,77459,22306,-23994,2615,14190
154927000,77460,24601,-21635,2041,13600
154929000,77461,26648,-19057,1529,12956
154931000,77462,28426,-16287,1085,12263
154933000,77463,29918,-13353,712,11530
154935000,77464,31107,-10284,415,10762
154937000,77465,31983,-7112,196,9969
154939000,77466,32536,-3868,57,9158
154941000,77467,32762,-584,1,8337
154943000,77468,32656,2705,27,7515
154945000,77469,32221,5967,136,6700
154947000,77470,31462,9168,326,5899
154949000,77471,30385,12278,595,5122
154951000,77472,29001,15263,941,4376
154953000,77473,27325,18095,1360,3668
154955000,77474,25373,20743,1848,3006
154957000,77475,23165,23183,2400,2396
154959000,77476,20724,25389,3010,1844
154961000,77477,18074,27339,3673,1357
154963000,77478,15241,29013,4381,938
154965000,77479,12254,30394,5128,593
154967000,77480,9144,31469,5905,324
154969000,77481,5942,32226,6706,135
154971000,77482,2680,32658,7521,27
154973000,77483,-609,32761,8344,1
154975000,77484,-3893,32533,9165,58
154977000,77485,-7136,31978,9975,197
154979000,77486,-10308,31099,10768,417
154981000,77487,-13376,29907,11535,715
154983000,77488,-16309,28414,12269,1088
154985000,77489,-19078,26633,12961,1533
154987000,77490,-21654,24584,13605,2045
154989000,77491,-24011,22287,14194,2620
154991000,77492,-26127,19766,14723,3250
154993000,77493,-27978,17045,15186,3930
154995000,77494,-29548,14152,15578,4653
154997000,77495,-30820,11116,15896,5412
154999000,77496,-31780,7968,16136,6199
155001000,77497,-32421,4740,16297,7006
155003000,77498,-32734,1463,16375,7826
155005000,77499,-32717,-1827,16371,8648
155007000,77500,-32370,-5100,16284,9466
155009000,77501,-31696,-8321,16115,10272
155011000,77502,-30703,-11458,15867,11056
155013000,77503,-29400,-14479,15541,11811
155015000,77504,-27800,-17355,15141,12530
155017000,77505,-25920,-20055,14671,13205
155019000,77506,-23779,-22553,14136,13830
155021000,77507,-21398,-24824,13541,14397
155023000,77508,-18801,-26844,12892,14902
155025000,77509,-16014,-28593,12195,15340
155027000,77510,-13066,-30054,11458,15705
155029000,77511,-9986,-31212,10688,15994
155031000,77512,-6805,-32055,9893,16205
155033000,77513,-3555,-32575,9080,16335
155035000,77514,-270,-32766,8259,16383
155037000,77515,3018,-32627,7437,16348
155039000,77516,6275,-32158,6623,16231
155041000,77517,9470,-31365,5824,16033
155043000,77518,12568,-30256,5049,15755
155045000,77519,15540,-28841,4306,15402
155047000,77520,18356,-27136,3602,14975
155049000,77521,20986,-25157,2945,14481
155051000,77522,23404,-22924,2340,13922
155053000,77523,25586,-20460,1795,13306
155055000,77524,27511,-17790,1314,12639
155057000,77525,29157,-14940,902,11926
155059000,77526,30510,-11939,564,11176
155061000,77527,31555,-8818,303,10396
155063000,77528,32281,-5608,121,9593
155065000,77529,32682,-2342,21,8777
155067000,77530,32754,949,3,7954
155069000,77531,32495,4229,68,7134
155071000,77532,31908,7467,214,6325
155073000,77533,30999,10630,442,5534
155075000,77534,29778,13685,747,4770
155077000,77535,28256,16602,1127,4041
155079000,77536,26449,19352,1579,3353
155081000,77537,24376,21907,2097,2715
155083000,77538,22056,24241,2677,2131
155085000,77539,19514,26330,3313,1609
155087000,77540,16775,28154,3998,1153
155089000,77541,13868,29693,4724,768
155091000,77542,10820,30933,5486,458
155093000,77543,7663,31861,6276,226
155095000,77544,4428,32468,7084,74
155097000,77545,1150,32747,7904,5
155099000,77546,-2141,32696,8727,17
155101000,77547,-5410,32315,9544,113
155103000,77548,-8624,31608,10347,289
155105000,77549,-11752,30583,11129,546
155107000,77550,-14760,29248,11881,879
155109000,77551,-17620,27619,12596,1287
155111000,77552,-20303,25711,13267,1764
155113000,77553,-22780,23544,13886,2305
155115000,77554,-25028,21140,14448,2906
155117000,77555,-27023,18522,14947,3561
155119000,77556,-28745,15717,15378,4262
155121000,77557,-30178,12754,15736,5003
155123000,77558,-31306,9662,16018,5776
155125000,77559,-32119,6473,16221,6573
155127000,77560,-32607,3218,16343,7387
155129000,77561,-32767,-69,16383,8209
155131000,77562,-32596,-3356,16340,9030
155133000,77563,-32096,-6608,16215,9843
155135000,77564,-31273,-9794,16010,10640
155137000,77565,-30134,-12881,15725,11412
155139000,77566,-28691,-15838,15364,12151
155141000,77567,-26959,-18636,14931,12850
155143000,77568,-24955,-21245,14430,13503
155145000,77569,-22699,-23640,13866,14101
155147000,77570,-20214,-25797,13245,14641
155149000,77571,-17525,-27693,12573,15115
155151000,77572,-14659,-29311,11856,15519
155153000,77573,-11646,-30632,11103,15849
155155000,77574,-8515,-31645,10320,16103
155157000,77575,-5298,-32338,9516,16276
155159000,77576,-2028,-32705,8698,16368
155161000,77577,1263,-32742,7876,16377
155163000,77578,4541,-32449,7056,16304
155165000,77579,7773,-31829,6248,16149
155167000,77580,10926,-30887,5460,15913
155169000,77581,13970,-29634,4699,15600
155171000,77582,16873,-28083,3973,15212
155173000,77583,19605,-26247,3290,14753
155175000,77584,22140,-24148,2656,14228
155177000,77585,24451,-21804,2079,13642
155179000,77586,26516,-19241,1562,13002
155181000,77587,28313,-16483,1113,12312
155183000,77588,29825,-13559,735,11581
155185000,77589,31035,-10499,433,10816
155187000,77590,31933,-7332,208,10024
155189000,77591,32509,-4092,64,9214
155191000,77592,32757,-810,2,8394
155193000,77593,32674,2479,23,7572
155195000,77594,32262,5744,126,6755
155197000,77595,31524,8951,310,5954
155199000,77596,30468,12068,574,5174
155201000,77597,29106,15063,915,4426
155203000,77598,27449,17906,1329,3715
155205000,77599,25516,20568,1812,3049
155207000,77600,23325,23023,2360,2436
155209000,77601,20899,25245,2967,1880
155211000,77602,18262,27213,3626,1388
155213000,77603,15441,28907,4331,965
155215000,77604,12464,30309,5075,614
155217000,77605,9361,31405,5851,340
155219000,77606,6164,32184,6650,145
155221000,77607,2905,32639,7465,32
155223000,77608,-383,32765,8287,0
155225000,77609,-3668,32560,9108,51
155227000,77610,-6915,32026,9920,185
155229000,77611,-10093,31170,10715,399
155231000,77612,-13169,29999,11484,692
155233000,77613,-16113,28526,12220,1060
155235000,77614,-18893,26764,12915,1500
155237000,77615,-21483,24733,13562,2008
155239000,77616,-23857,22453,14156,2578
155241000,77617,-25989,19946,14689,3205
155243000,77618,-27860,17237,15156,3882
155245000,77619,-29450,14355,15554,4603
155247000,77620,-30742,11328,15877,5359
155249000,77621,-31725,8187,16123,6145
155251000,77622,-32387,4963,16288,6951
155253000,77623,-32723,1689,16372,7769
155255000,77624,-32728,-1602,16373,8592
155257000,77625,-32404,-4876,16292,9410
155259000,77626,-31753,-8102,16130,10217
155261000,77627,-30781,-11246,15887,11003
155263000,77628,-29499,-14276,15566,11760
155265000,77629,-27919,-17162,15171,12482
155267000,77630,-26058,-19876,14706,13160
155269000,77631,-23934,-22389,14175,13789
155271000,77632,-21569,-24676,13584,14360
155273000,77633,-18985,-26714,12938,14870
155275000,77634,-16211,-28482,12244,15312
155277000,77635,-13273,-29964,11510,15682
155279000,77636,-10201,-31143,10742,15977
155281000,77637,-7026,-32008,9948,16193
155283000,77638,-3780,-32550,9136,16329
155285000,77639,-496,-32763,8315,16382
155287000,77640,2793,-32647,7493,16353
155289000,77641,6053,-32201,6678,16242
155291000,77642,9253,-31430,5878,16049
155293000,77643,12359,-30342,5102,15777
155295000,77644,15341,-28948,4356,15428
155297000,77645,18168,-27262,3649,15007
155299000,77646,20811,-25301,2989,14517
155301000,77647,23245,-23085,2380,13963
155303000,77648,25444,-20636,1830,13350
155305000,77649,27387,-17979,1345,12686
155307000,77650,29053,-15141,928,11977
155309000,77651,30427,-12149,585,11229
155311000,77652,31493,-9036,318,10450
155313000,77653,32242,-5831,131,9649
155315000,77654,32665,-2567,25,8833
155317000,77655,32759,722,2,8011
155319000,77656,32523,4005,61,7190
155321000,77657,31958,7247,202,6380
155323000,77658,31072,10416,423,5587
155325000,77659,29871,13479,724,4822
155327000,77660,28370,16407,1099,4090
155329000,77661,26582,19169,1546,3399
155331000,77662,24526,21738,2060,2757
155333000,77663,22223,24088,2636,2169
155335000,77664,19695,26195,3268,1643
155337000,77665,16969,28037,3949,1182
155339000,77666,14072,29597,4673,792
155341000,77667,11033,30858,5433,477
155343000,77668,7882,31808,6221,239
155345000,77669,4652,32437,7028,82
155347000,77670,1376,32739,7847,7
155349000,77671,-1915,32710,8670,14
155351000,77672,-5187,32352,9488,103
155353000,77673,-8406,31667,10293,275
155355000,77674,-11540,30663,11076,526
155357000,77675,-14558,29350,11831,854
155359000,77676,-17429,27740,12549,1256
155361000,77677,-20125,25851,13223,1729
155363000,77678,-22617,23701,13846,2266
155365000,77679,-24881,21312,14412,2863
155367000,77680,-26894,18708,14915,3514
155369000,77681,-28636,15915,15350,4213
155371000,77682,-30089,12962,15714,4951
155373000,77683,-31239,9878,16001,5722
155375000,77684,-32073,6694,16210,6518
155377000,77685,-32584,3443,16337,7331
155379000,77686,-32767,157,16383,8152
155381000,77687,-32618,-3130,16346,8974
155383000,77688,-32141,-6386,16227,9788
155385000,77689,-31340,-9578,16026,10586
155387000,77690,-30222,-12673,15747,11360
155389000,77691,-28800,-15640,15391,12101
155391000,77692,-27087,-18449,14963,12804
155393000,77693,-25101,-21072,14467,13459
